clone_id,treatment,outer_fold,y,pred_W0,pred_W1,pred_W2,pred_W3,pred_W4
L173168,CoCl2,1,0,0.23560044533301658,0.16441393610034288,0.21172928102289365,0.1756003241052805,0.1411247437926313
L173168,Dabrafenib,1,0,0.23203384804524899,0.16111678970316778,0.21172928102289365,0.17253107788120203,0.1381246033658767
L173168,Doxorubicin,1,0,0.29979943088858513,0.2270276463322885,0.21172928102289365,0.23322625266558136,0.19944915117890058
L173168,Trametinib,1,0,0.19726215106258552,0.1301330671248022,0.21172928102289365,0.1433311226241317,0.11024352417025794
L173296,Acid,1,1,0.47587273821028014,0.9686542817981695,0.4103759597988561,0.6531743220982865,0.9778422695436025
L173296,Cisplatin,1,1,0.19458719593808257,0.8641859667809774,0.4103759597988561,0.30902696014096787,0.8937183211423501
L173296,CoCl2,1,1,0.23560044533301658,0.8952032504176608,0.4103759597988561,0.3669653445418524,0.9192758586663133
L173296,Dabrafenib,1,1,0.23203384804524899,0.8929115255138377,0.4103759597988561,0.3620201114567084,0.9174030041606897
L173296,Doxorubicin,1,1,0.29979943088858513,0.927277540889221,0.4103759597988561,0.4528912472271023,0.9452559642490301
L173296,Trametinib,1,1,0.19726215106258552,0.8665729497327096,0.4103759597988561,0.31287622065782483,0.895694194063698
L173303,Acid,0,0,0.4736194759800148,0.4328777043248581,0.2084522353811906,0.402780215234021,0.33584034524144746
L173303,Cisplatin,0,0,0.18583642087064267,0.12552793042606503,0.2084522353811906,0.13327299513359342,0.08385453066630809
L173303,CoCl2,0,1,0.22867007436383363,0.1646818096685305,0.2084522353811906,0.16864188399352906,0.1122758171818537
L173303,Dabrafenib,0,0,0.24473499838108828,0.18020834599800858,0.2084522353811906,0.1824056333984045,0.12385611776201229
L173303,Doxorubicin,0,1,0.2866788719209133,0.2224585775702799,0.2084522353811906,0.21962861299504116,0.1564697577572937
L173303,Trametinib,0,0,0.20368386704128424,0.14146100184460822,0.2084522353811906,0.14777385808719506,0.09526299598515643
L173547,Acid,0,0,0.4736194759800148,0.2913335192140022,0.2325700323040424,0.4386575640909963,0.2541941143121264
L173547,Cisplatin,0,0,0.18583642087064267,0.07176496068223485,0.2325700323040424,0.15122281903424747,0.05810882942693342
L173547,CoCl2,0,0,0.22867007436383363,0.09599020016883097,0.2325700323040424,0.19030938812687398,0.07855217755940459
L173547,Dabrafenib,0,0,0.24473499838108828,0.10586111354471528,0.2325700323040424,0.20540461594850573,0.08699503666529199
L173547,Doxorubicin,0,0,0.2866788719209133,0.13351944255669992,0.2325700323040424,0.2459093075275647,0.11113363783432786
L173547,Trametinib,0,0,0.20368386704128424,0.08151005317126969,0.2325700323040424,0.16729973968423117,0.06626793849764782
L173735,Acid,2,1,0.4723002644704608,0.28798107904013687,0.2642309734799788,0.49060726497007684,0.34741525895704284
L173735,Cisplatin,2,1,0.20261025237344546,0.07994198058564067,0.2642309734799788,0.19477441197722745,0.10131716616717976
L173735,CoCl2,2,0,0.22668291955083833,0.0938138784504659,0.2642309734799788,0.21980985978953424,0.11860965734736315
L173735,Dabrafenib,2,0,0.22668291955083833,0.09381387845046599,0.2642309734799788,0.2198098597895344,0.11860965734736315
L173735,Doxorubicin,2,0,0.2819646373115759,0.12918161513286344,0.2642309734799788,0.27856143487590707,0.1624615909351938
L173735,Trametinib,2,0,0.19458603455920903,0.07551591043043948,0.2642309734799788,0.18650899325754672,0.09580021832176444
L173885,Acid,3,1,0.47049894201675735,0.49646697042869636,0.35386519741976846,0.6003546255627263,0.5740973780985746
L173885,Cisplatin,3,0,0.1901270509498604,0.1693861859591082,0.35386519741976846,0.26283589190779594,0.2059733816315597
L173885,CoCl2,3,1,0.2186598922625351,0.20102711365257653,0.35386519741976846,0.30048138591804413,0.24357254332646402
L173885,Dabrafenib,3,1,0.2186598922625351,0.20102711365257703,0.35386519741976846,0.30048138591804413,0.24357254332646397
L173885,Doxorubicin,3,1,0.2882083795228566,0.28206909496947064,0.35386519741976846,0.39003528590460246,0.3382565811305309
L173885,Trametinib,3,1,0.19191054568686872,0.17133391376060741,0.35386519741976846,0.2652023316675209,0.2082912883818216
L173896,Acid,0,0,0.4736194759800148,0.4328777043248581,0.18442285501084152,0.36478932588872093,0.3364783239580213
L173896,Cisplatin,0,0,0.18583642087064267,0.12552793042606503,0.18442285501084152,0.11577458075244547,0.08407442038738644
L173896,CoCl2,0,0,0.22867007436383363,0.1646818096685305,0.18442285501084152,0.14728878247794575,0.1125610785131678
L173896,Dabrafenib,0,0,0.24473499838108828,0.18020834599800858,0.18442285501084152,0.1596444486714605,0.12416668606662562
L173896,Doxorubicin,0,0,0.2866788719209133,0.2224585775702799,0.18442285501084152,0.19332088923149288,0.1568474645266133
L173896,Trametinib,0,0,0.20368386704128424,0.14146100184460822,0.18442285501084152,0.12865412906703153,0.0955096830431111
L174071,Acid,3,0,0.47049894201675735,0.2800284500633928,0.12254708554435266,0.2644961707717554,0.19958908012075316
L174071,Cisplatin,3,0,0.1901270509498604,0.07445610040842693,0.12254708554435266,0.0786412877202628,0.04578978665112115
L174071,CoCl2,3,0,0.2186598922625351,0.09029195479406704,0.12254708554435266,0.09324190152893004,0.05621871680281633
L174071,Dabrafenib,3,0,0.2186598922625351,0.09029195479406729,0.12254708554435266,0.09324190152893004,0.05621871680281631
L174071,Doxorubicin,3,0,0.2882083795228566,0.13418992647207914,0.12254708554435266,0.13275274259843353,0.0863904573204925
L174071,Trametinib,3,0,0.19191054568686872,0.07541135591620717,0.12254708554435266,0.07952824784354978,0.04641044063117903
L17420,Acid,0,1,0.4736194759800148,0.7974314064872267,0.37063824801671597,0.6110564977224693,0.7857591120239368
L17420,Cisplatin,0,1,0.18583642087064267,0.42539734854538325,0.37063824801671597,0.26372924134306186,0.3989946769500532
L17420,CoCl2,0,0,0.22867007436383363,0.5041597651347423,0.37063824801671597,0.3209011143947648,0.4784466982331935
L17420,Dabrafenib,0,1,0.24473499838108828,0.5313339862486727,0.37063824801671597,0.3419798162721244,0.5062562111272398
L17420,Doxorubicin,0,0,0.2866788719209133,0.596051812036167,0.37063824801671597,0.3959946233580704,0.5736363214075826
L17420,Trametinib,0,0,0.20368386704128424,0.459396843265406,0.37063824801671597,0.2877126204823425,0.4330134169714204
L174555,Acid,0,1,0.4736194759800148,0.283084547091898,0.2848264038615755,0.509520606580828,0.34748769893086856
L174555,Cisplatin,0,0,0.18583642087064267,0.06912653697676831,0.2848264038615755,0.19149219968033823,0.08791957568776729
L174555,CoCl2,0,0,0.22867007436383363,0.09254994172494373,0.2848264038615755,0.23806780725333873,0.11754187982574718
L174555,Dabrafenib,0,1,0.24473499838108828,0.10210704271472079,0.2848264038615755,0.2557546463538191,0.12958604360913498
L174555,Doxorubicin,0,1,0.2866788719209133,0.1289259711728003,0.2848264038615755,0.3024093800459157,0.16342704482575304
L174555,Trametinib,0,0,0.20368386704128424,0.07854366914430409,0.2848264038615755,0.21078708100867613,0.09982083399355114
L174623,Acid,0,0,0.4736194759800148,0.41687445602687223,0.15965371423908967,0.32382429193646484,0.40682917346617403
L174623,Cisplatin,0,0,0.18583642087064267,0.1185127757596139,0.15965371423908967,0.09843975003146527,0.11043612507225002
L174623,CoCl2,0,0,0.22867007436383363,0.15586854988823068,0.15965371423908967,0.12590725031016367,0.1464268866165967
L174623,Dabrafenib,0,0,0.24473499838108828,0.17073399163724073,0.15965371423908967,0.1367569384945096,0.16089118219090576
L174623,Doxorubicin,0,0,0.2866788719209133,0.21133556904734843,0.15965371423908967,0.1665622779963569,0.20101937865898048
L174623,Trametinib,0,0,0.20368386704128424,0.13369155432558244,0.15965371423908967,0.10962995091047244,0.12496772959860115
L174664,Acid,0,0,0.4736194759800148,0.5103750822231757,0.35566117813888865,0.5945871962992836,0.451939383257363
L174664,Cisplatin,0,0,0.18583642087064267,0.1639035184939039,0.35566117813888865,0.2505898820368854,0.12987744511591348
L174664,CoCl2,0,0,0.22867007436383363,0.21212369602204795,0.35566117813888865,0.3060975604448403,0.17098622915782322
L174664,Dabrafenib,0,0,0.24473499838108828,0.23088680952499452,0.35566117813888865,0.3266716299614129,0.18734407147162138
L174664,Doxorubicin,0,0,0.2866788719209133,0.28094680447908854,0.35566117813888865,0.379663619083935,0.2322438706952409
L174664,Trametinib,0,0,0.20368386704128424,0.18368439280210047,0.35566117813888865,0.27382275956561697,0.1465457833949996
L175009,Acid,0,0,0.4736194759800148,0.28466937869202136,0.16007340099113027,0.3245794315898357,0.2508625585227357
L175009,Cisplatin,0,0,0.18583642087064267,0.06962987611271007,0.16007340099113027,0.09874606008288632,0.05715030167888226
L175009,CoCl2,0,0,0.22867007436383363,0.09320675900005541,0.16007340099113027,0.12628705740948287,0.07728409850235586
L175009,Dabrafenib,0,0,0.24473499838108828,0.10282400034002308,0.16007340099113027,0.1371643384958118,0.08560332518468973
L175009,Doxorubicin,0,0,0.2866788719209133,0.1298040178991264,0.16007340099113027,0.1670412870223653,0.10940203884532773
L175009,Trametinib,0,0,0.20368386704128424,0.07910975095779173,0.16007340099113027,0.1099668338204358,0.06518413729138768
L175598,Acid,3,0,0.47049894201675735,0.4146843208666432,0.22009946539384975,0.4285708878968501,0.3947285427772979
L175598,Cisplatin,3,0,0.1901270509498604,0.1278074763493444,0.22009946539384975,0.15111175306391952,0.11150722894994451
L175598,CoCl2,3,1,0.2186598922625351,0.15311331540748604,0.22009946539384975,0.17658851442041468,0.13478946043764195
L175598,Dabrafenib,3,0,0.2186598922625351,0.15311331540748646,0.22009946539384975,0.17658851442041468,0.1347894604376419
L175598,Doxorubicin,3,1,0.2882083795228566,0.22016197956804173,0.22009946539384975,0.24199166256223972,0.19827030725992698
L175598,Trametinib,3,1,0.19191054568686872,0.12935155634413809,0.22009946539384975,0.15268062824538725,0.11291323943139689
L176569,Acid,4,1,0.4785299066468458,0.29897467523817,0.11471282743565414,0.24867220957035444,0.20717904508570695
L176569,Cisplatin,4,0,0.19815483583226198,0.08016901387354933,0.11471282743565414,0.07397098783939747,0.048749508265821646
L176569,CoCl2,4,0,0.22936006970462597,0.09841103684850079,0.11471282743565414,0.08873916281655489,0.060568586056437834
L176569,Dabrafenib,4,0,0.2240101926936385,0.09517437853277874,0.11471282743565414,0.08613392730250014,0.05844923788599917
L176569,Doxorubicin,4,0,0.2891002187573746,0.13760578088210432,0.11471282743565414,0.12005451636230115,0.08703185394868163
L176569,Trametinib,4,0,0.191021945485207,0.07620727108441683,0.11471282743565414,0.07073712697099803,0.04622806113808223
L176645,Acid,0,0,0.4736194759800148,0.5215772459934784,0.29634660250837674,0.524627262842368,0.49215688098478905
L176645,Cisplatin,0,0,0.18583642087064267,0.17014362267380698,0.29634660250837674,0.20103446432668362,0.14923927737191406
L176645,CoCl2,0,0,0.22867007436383363,0.21971719346328863,0.29634660250837674,0.24921558354331333,0.19510232992757126
L176645,Dabrafenib,0,0,0.24473499838108828,0.23894827365539936,0.29634660250837674,0.2674399257505771,0.213174042451309
L176645,Doxorubicin,0,1,0.2866788719209133,0.2900968619243606,0.29634660250837674,0.31532315523847776,0.2622665217199843
L176645,Trametinib,0,0,0.20368386704128424,0.1905059970527224,0.29634660250837674,0.22102798207007493,0.16791297103471814
L177039,Acid,3,0,0.47049894201675735,0.2800284500633928,0.21017858240385853,0.41322859191073325,0.34826362541046446
L177039,Cisplatin,3,0,0.1901270509498604,0.07445610040842693,0.21017858240385853,0.1432127921622528,0.09324526278010184
L177039,CoCl2,3,0,0.2186598922625351,0.09029195479406704,0.21017858240385853,0.16762078644752032,0.11320027982395502
L177039,Dabrafenib,3,0,0.2186598922625351,0.09029195479406729,0.21017858240385853,0.16762078644752032,0.11320027982395497
L177039,Doxorubicin,3,0,0.2882083795228566,0.13418992647207914,0.21017858240385853,0.2306328538252407,0.1684935088399721
L177039,Trametinib,3,0,0.19191054568686872,0.07541135591620717,0.21017858240385853,0.14471363899128284,0.09444548265976763
L177128,Acid,3,1,0.47049894201675735,0.8782058140102986,0.25237888959396915,0.4745197378815387,0.8511256671304993
L177128,Cisplatin,3,0,0.1901270509498604,0.5986148544771787,0.25237888959396915,0.17650140107584655,0.5238565976485359
L177128,CoCl2,3,0,0.2186598922625351,0.6478936938217806,0.25237888959396915,0.20522388651186038,0.5772945757034222
L177128,Dabrafenib,3,1,0.2186598922625351,0.6478936938217813,0.25237888959396915,0.20522388651186038,0.5772945757034222
L177128,Doxorubicin,3,1,0.2882083795228566,0.741821882385888,0.25237888959396915,0.27765646049699677,0.6843414227090768
L177128,Trametinib,3,1,0.19191054568686872,0.6019214945639818,0.25237888959396915,0.17827851721793353,0.527375828725585
L177238,Acid,4,0,0.4785299066468458,0.29897467523817,0.05938663252259209,0.1339982364488591,0.16282270445577704
L177238,Cisplatin,4,0,0.19815483583226198,0.08016901387354933,0.05938663252259209,0.03599950971259854,0.036740532544552056
L177238,CoCl2,4,0,0.22936006970462597,0.09841103684850079,0.05938663252259209,0.04354321378836052,0.045788238656933856
L177238,Dabrafenib,4,0,0.2240101926936385,0.09517437853277874,0.05938663252259209,0.04220340483147325,0.04416175585481725
L177238,Doxorubicin,4,0,0.2891002187573746,0.13760578088210432,0.05938663252259209,0.0599586958755381,0.06624916785077457
L177238,Trametinib,4,0,0.191021945485207,0.07620727108441683,0.05938663252259209,0.034364082107659365,0.03481748519176921
L177252,Acid,2,0,0.4723002644704608,0.28798107904013687,0.05797362469599701,0.1308187862373428,0.1875802897571711
L177252,Cisplatin,2,0,0.20261025237344546,0.07994198058564067,0.05797362469599701,0.03642329108870699,0.04661643170108538
L177252,CoCl2,2,0,0.22668291955083833,0.0938138784504659,0.05797362469599701,0.04217093956046383,0.05514566761282836
L177252,Dabrafenib,2,0,0.22668291955083833,0.09381387845046599,0.05797362469599701,0.04217093956046386,0.05514566761282838
L177252,Doxorubicin,2,1,0.2819646373115759,0.12918161513286344,0.05797362469599701,0.056905643494355056,0.07759972288402454
L177252,Trametinib,2,0,0.19458603455920903,0.07551591043043948,0.05797362469599701,0.03458898572720543,0.04393245309356673
L177271,Acid,0,0,0.4736194759800148,0.2913335192140022,0.2597916189890715,0.4770672281914277,0.2826499148777318
L177271,Cisplatin,0,0,0.18583642087064267,0.07176496068223485,0.2597916189890715,0.17218420832181522,0.06657323646312202
L177271,CoCl2,0,0,0.22867007436383363,0.09599020016883097,0.2597916189890715,0.21531428046068984,0.08971083044204306
L177271,Dabrafenib,0,0,0.24473499838108828,0.10586111354471528,0.2597916189890715,0.23182501580927573,0.09922388339613755
L177271,Doxorubicin,0,0,0.2866788719209133,0.13351944255669992,0.2597916189890715,0.27573176527698345,0.1262862965501618
L177271,Trametinib,0,0,0.20368386704128424,0.08151005317126969,0.2597916189890715,0.18999077222704902,0.07582516247551171
L177312,Acid,1,0,0.47587273821028014,0.29525690538904675,0.28733645046877737,0.5142207013714017,0.34470030414928643
L177312,Cisplatin,1,0,0.19458719593808257,0.07941543330523236,0.28733645046877737,0.20088120541544127,0.09109964726768982
L177312,CoCl2,1,0,0.23560044533301658,0.10379144962857745,0.28733645046877737,0.24575514384290179,0.11951503280634483
L177312,Dabrafenib,1,0,0.23203384804524899,0.10156225664285312,0.28733645046877737,0.24181937098420928,0.11691175466240553
L177312,Doxorubicin,1,0,0.29979943088858513,0.14739064960258655,0.28733645046877737,0.31753586811742895,0.17068335348443064
L177312,Trametinib,1,0,0.19726215106258552,0.08092639490158116,0.28733645046877737,0.2037806711368713,0.09285128805384507
L177336,Acid,4,0,0.4785299066468458,0.29897467523817,0.15001717607222972,0.3143675485422972,0.20669912320753844
L177336,Cisplatin,4,0,0.19815483583226198,0.08016901387354933,0.15001717607222972,0.09963335739179742,0.048614078618651586
L177336,CoCl2,4,0,0.22936006970462597,0.09841103684850079,0.15001717607222972,0.11886732049149068,0.060402407065267005
L177336,Dabrafenib,4,0,0.2240101926936385,0.09517437853277874,0.15001717607222972,0.1154896717000116,0.05828851285874236
L177336,Doxorubicin,4,0,0.2891002187573746,0.13760578088210432,0.15001717607222972,0.15896002356245872,0.08679977752100973
L177336,Trametinib,4,0,0.191021945485207,0.07620727108441683,0.15001717607222972,0.09539316113314908,0.04609929678948323
L177375,Acid,3,1,0.47049894201675735,0.6657588532631791,0.28890353046610306,0.5233077600213845,0.7234979793394789
L177375,Cisplatin,3,0,0.1901270509498604,0.29177340878934677,0.28890353046610306,0.2067013173233046,0.33490595003934315
L177375,CoCl2,3,0,0.2186598922625351,0.33700044451188044,0.28890353046610306,0.23891251546614337,0.38463979637138385
L177375,Dabrafenib,3,1,0.2186598922625351,0.33700044451188116,0.28890353046610306,0.23891251546614337,0.3846397963713837
L177375,Doxorubicin,3,0,0.2882083795228566,0.44249948519059185,0.28890353046610306,0.31847082894433537,0.49805454840807933
L177375,Trametinib,3,1,0.19191054568686872,0.29462924874451396,0.28890353046610306,0.20870544062479823,0.3380570549212936
L177976,Acid,2,0,0.4723002644704608,0.2807695161874157,0.1714664226997568,0.3501513141624596,0.28350929947026
L177976,Cisplatin,2,0,0.20261025237344546,0.07737396318390978,0.1714664226997568,0.11919460242793986,0.07731681747508859
L177976,CoCl2,2,0,0.22668291955083833,0.09084424576363263,0.1714664226997568,0.13615804094624626,0.09092746376876105
L177976,Dabrafenib,2,1,0.22668291955083833,0.09084424576363272,0.1714664226997568,0.13615804094624637,0.09092746376876105
L177976,Doxorubicin,2,0,0.2819646373115759,0.1252471706812583,0.1714664226997568,0.17764172807700832,0.12600802138861086
L177976,Trametinib,2,1,0.19458603455920903,0.07307878074846619,0.1714664226997568,0.11368366417786804,0.07300058452361285
L178651,Acid,1,1,0.47587273821028014,0.7876506746309532,0.33507063698229245,0.5725899809604443,0.8381409992295068
L178651,Cisplatin,1,1,0.19458719593808257,0.4330282159037684,0.33507063698229245,0.24135447453989783,0.49664918658602397
L178651,CoCl2,1,0,0.23560044533301658,0.5062546599231028,0.33507063698229245,0.2919662790213165,0.5719587697950589
L178651,Dabrafenib,1,1,0.23203384804524899,0.5002060140116099,0.33507063698229245,0.287572602971891,0.5658336467089705
L178651,Doxorubicin,1,1,0.29979943088858513,0.6048212020469546,0.33507063698229245,0.37061223234682367,0.6695357638254051
L178651,Trametinib,1,1,0.19726215106258552,0.4380655421836948,0.33507063698229245,0.2446592671949791,0.5018927013985286
L17873,Acid,0,1,0.4736194759800148,0.8578381904451754,0.27856478468555795,0.5020849609251764,0.8029521274253064
L17873,Cisplatin,0,1,0.18583642087064267,0.5315772252222255,0.27856478468555795,0.18692887558564286,0.4244928295880466
L17873,CoCl2,0,1,0.22867007436383363,0.6091573992966576,0.27856478468555795,0.23271403845042118,0.5047579753156315
L17873,Dabrafenib,0,0,0.24473499838108828,0.6347461887326796,0.27856478468555795,0.25013370499779186,0.5325352861337082
L17873,Doxorubicin,0,0,0.2866788719209133,0.6934234338591775,0.27856478468555795,0.2961711119584829,0.599168582259592
L17873,Trametinib,0,0,0.20368386704128424,0.5657080841648724,0.27856478468555795,0.2058810392117031,0.45902515092911605
L17895,Acid,4,0,0.4785299066468458,0.40379200861335746,0.26314006334046575,0.49075201590122686,0.3627228842743455
L17895,Cisplatin,4,0,0.19815483583226198,0.12157946233047534,0.26314006334046575,0.18869343448839543,0.10041393585066852
L17895,CoCl2,4,0,0.22936006970462597,0.147730856907084,0.26314006334046575,0.2209020142857655,0.12313736280636377
L17895,Dabrafenib,4,0,0.2240101926936385,0.14312962095656037,0.26314006334046575,0.21533357028171968,0.11910625410363883
L17895,Doxorubicin,4,0,0.2891002187573746,0.20216395563029155,0.26314006334046575,0.2843055598842734,0.17193456452509118
L17895,Trametinib,4,0,0.191021945485207,0.11582901443561165,0.26314006334046575,0.18142676080046874,0.09548851708723065
L17906,Acid,1,1,0.47587273821028014,0.5980887495647769,0.35469393561389817,0.5951851734441662,0.5648572916790655
L17906,Cisplatin,1,0,0.19458719593808257,0.2345453888131979,0.35469393561389817,0.2587930391344917,0.19829814099537366
L17906,CoCl2,1,0,0.23560044533301658,0.29146196980187344,0.35469393561389817,0.3115599018274378,0.25091949846635014
L17906,Dabrafenib,1,0,0.23203384804524899,0.28649055819432406,0.35469393561389817,0.3069992175461081,0.24625448301915107
L17906,Doxorubicin,1,0,0.29979943088858513,0.38043092302512477,0.35469393561389817,0.39255749668651774,0.3368249693783939
L17906,Trametinib,1,0,0.19726215106258552,0.23824401971672243,0.35469393561389817,0.26225406918617805,0.20165366110693003
L179110,Acid,2,0,0.4723002644704608,0.3123280499487586,0.09763817135827277,0.2144738786834357,0.320310400976737
L179110,Cisplatin,2,0,0.20261025237344546,0.08889650017663632,0.09763817135827277,0.06417163236389656,0.09074272460711096
L179110,CoCl2,2,0,0.22668291955083833,0.10414634088636009,0.09763817135827277,0.07396190853072424,0.10644417411280782
L179110,Dabrafenib,2,0,0.22668291955083833,0.10414634088636013,0.09763817135827277,0.07396190853072429,0.10644417411280782
L179110,Doxorubicin,2,0,0.2819646373115759,0.14279558489371302,0.09763817135827277,0.09866035149947797,0.14654616153613348
L179110,Trametinib,2,0,0.19458603455920903,0.08401992822152263,0.09763817135827277,0.061028405390938595,0.08574663951177205
L179168,Acid,2,0,0.4723002644704608,0.41824820551231073,0.3510660534069325,0.5971993282709059,0.5386268812404365
L179168,Cisplatin,2,0,0.20261025237344546,0.13378550711129356,0.3510660534069325,0.2713278629227058,0.1982229630773005
L179168,CoCl2,2,0,0.22668291955083833,0.15542226908653953,0.3510660534069325,0.3025065300147221,0.22786141134793408
L179168,Dabrafenib,2,1,0.22668291955083833,0.15542226908653958,0.3510660534069325,0.3025065300147223,0.22786141134793408
L179168,Doxorubicin,2,0,0.2819646373115759,0.20866797340549004,0.3510660534069325,0.3727998270812591,0.2984291621195781
L179168,Trametinib,2,0,0.19458603455920903,0.1267891472075863,0.3510660534069325,0.26086627488025055,0.18853629293993585
L17919,Acid,0,0,0.4736194759800148,0.4328777043248581,0.22676987400508175,0.430316508051114,0.3636174325682937
L17919,Cisplatin,0,0,0.18583642087064267,0.12552793042606503,0.22676987400508175,0.14691685425606144,0.09373139368550092
L17919,CoCl2,0,0,0.22867007436383363,0.1646818096685305,0.22676987400508175,0.18513321719985418,0.12504338883318117
L17919,Dabrafenib,0,0,0.24473499838108828,0.18020834599800858,0.22676987400508175,0.19991924751009146,0.1377362358430134
L17919,Doxorubicin,0,0,0.2866788719209133,0.2224585775702799,0.22676987400508175,0.23966851531359645,0.17328191375580662
L17919,Trametinib,0,0,0.20368386704128424,0.14146100184460822,0.22676987400508175,0.16262370515835592,0.10632765706382516
L179303,Acid,3,0,0.47049894201675735,0.6261552687480805,0.22610494332960063,0.43712943445011393,0.5854080724139864
L179303,Cisplatin,3,0,0.1901270509498604,0.2572915761259182,0.22610494332960063,0.1556385960295797,0.21366997984260075
L179303,CoCl2,3,0,0.2186598922625351,0.2994334773839586,0.22610494332960063,0.1817151890447197,0.2522278109291637
L179303,Dabrafenib,3,0,0.2186598922625351,0.2994334773839592,0.22610494332960063,0.1817151890447197,0.25222781092916363
L179303,Doxorubicin,3,0,0.2882083795228566,0.40027219267065384,0.22610494332960063,0.24844419871911527,0.34872529490461407
L179303,Trametinib,3,0,0.19191054568686872,0.2599337832289232,0.22610494332960063,0.15724576397535645,0.21605093268665584
L179382,Acid,0,0,0.4736194759800148,0.28466937869202136,0.13387493070955614,0.27784733565010217,0.4315220922159272
L179382,Cisplatin,0,0,0.18583642087064267,0.06962987611271007,0.13387493070955614,0.08064651966850155,0.12080291142805138
L179382,CoCl2,0,0,0.22867007436383363,0.09320675900005541,0.13387493070955614,0.10372038048249166,0.15956615277953123
L179382,Dabrafenib,0,1,0.24473499838108828,0.10282400034002308,0.13387493070955614,0.11290513571927935,0.17506217274486258
L179382,Doxorubicin,0,0,0.2866788719209133,0.1298040178991264,0.13387493070955614,0.13834522017592724,0.21780735700491177
L179382,Trametinib,0,1,0.20368386704128424,0.07910975095779173,0.13387493070955614,0.09001601538576318,0.13648931760484576
L179445,Acid,0,0,0.4736194759800148,0.7827890064476022,0.22638664069639647,0.42925921028342134,0.7892021174104156
L179445,Cisplatin,0,0,0.18583642087064267,0.4039632641735531,0.22638664069639647,0.1463769606982583,0.4039382435788459
L179445,CoCl2,0,0,0.22867007436383363,0.4820867142221774,0.22638664069639647,0.18448325570761023,0.4835825970977783
L179445,Dabrafenib,0,0,0.24473499838108828,0.5092932149268836,0.22638664069639647,0.19923006735622553,0.5113979226358318
L179445,Doxorubicin,0,0,0.2866788719209133,0.5746179566985913,0.22638664069639647,0.23888322059199774,0.5786603374462878
L179445,Trametinib,0,0,0.20368386704128424,0.43755416748531883,0.22638664069639647,0.16203705517545955,0.43807125172634814
L179636,Acid,1,1,0.47587273821028014,0.6147136512156031,0.3953707054448103,0.6381049510760084,0.679710833133892
L179636,Cisplatin,1,0,0.19458719593808257,0.24728243661727084,0.3953707054448103,0.2951408015002272,0.287937759780488
L179636,CoCl2,1,0,0.23560044533301658,0.3060540553743361,0.3953707054448103,0.35180124502823373,0.35384735711831833
L179636,Dabrafenib,1,0,0.23203384804524899,0.3009394630022026,0.3953707054448103,0.346948364282483,0.34815814491759395
L179636,Doxorubicin,1,0,0.29979943088858513,0.39698161641491353,0.3953707054448103,0.4366254816802701,0.4536506038269523
L179636,Trametinib,1,0,0.19726215106258552,0.25111602984004944,0.3953707054448103,0.2988919148223945,0.29225716519151435
L179761,Acid,2,0,0.4723002644704608,0.28798107904013687,0.1811606139342402,0.36618077862581105,0.2234192492947795
L179761,Cisplatin,2,0,0.20261025237344546,0.07994198058564067,0.1811606139342402,0.12671276217835573,0.0574266817100465
L179761,CoCl2,2,0,0.22668291955083833,0.0938138784504659,0.1811606139342402,0.14457054604815192,0.06779318374711721
L179761,Dabrafenib,2,0,0.22668291955083833,0.09381387845046599,0.1811606139342402,0.14457054604815203,0.06779318374711721
L179761,Doxorubicin,2,0,0.2819646373115759,0.12918161513286344,0.1811606139342402,0.18805931516490418,0.09487989060373864
L179761,Trametinib,2,0,0.19458603455920903,0.07551591043043948,0.1811606139342402,0.12090193601618503,0.054155649333349834
L179846,Acid,1,0,0.47587273821028014,0.41305005356356256,0.19888090450335028,0.38908651460278193,0.3968250403981722
L179846,Cisplatin,1,0,0.19458719593808257,0.1265625992972331,0.19888090450335028,0.13137591188652667,0.11139444006692308
L179846,CoCl2,1,0,0.23560044533301658,0.16285012380500055,0.19888090450335028,0.16390802858735168,0.14512929609433542
L179846,Dabrafenib,1,0,0.23203384804524899,0.15957834882299102,0.19888090450335028,0.1610032352590531,0.1420581045875335
L179846,Doxorubicin,1,0,0.29979943088858513,0.22502867226033715,0.19888090450335028,0.21871491713751293,0.20471424079513953
L179846,Trametinib,1,0,0.19726215106258552,0.1288450374752859,0.19888090450335028,0.13343967810803914,0.11348757971766943
L180119,Acid,1,1,0.47587273821028014,0.7673986649812435,0.43947972431836824,0.6810430327588982,0.8312351908731426
L180119,Cisplatin,1,0,0.19458719593808257,0.4045244389282229,0.43947972431836824,0.33645667752934655,0.4841409429324022
L180119,CoCl2,1,1,0.23560044533301658,0.4769858727339985,0.43947972431836824,0.39658609427624697,0.5596627168096256
L180119,Dabrafenib,1,1,0.23203384804524899,0.470953369394148,0.43947972431836824,0.3914885505264937,0.5534989990138051
L180119,Doxorubicin,1,1,0.29979943088858513,0.5765076155468725,0.43947972431836824,0.48414330910360726,0.6583684878899847
L180119,Trametinib,1,0,0.19726215106258552,0.40946965425373727,0.43947972431836824,0.3404792471979319,0.4893807925642773
L180143,Acid,0,0,0.4736194759800148,0.28466937869202136,0.16366233851224432,0.3301748810737998,0.18419075344232796
L180143,Cisplatin,0,0,0.18583642087064267,0.06962987611271007,0.16366233851224432,0.10103069701313669,0.03926316976365422
L180143,CoCl2,0,0,0.22867007436383363,0.09320675900005541,0.16366233851224432,0.12911760791132543,0.05345266170826603
