clone_id,treatment,n_naive_cells,naive_pooled_fraction,n_post_cells,post_fraction,post_rank,post_rank_fraction,post_tie_size,detected_post,outcome_observation_status,treatment_sample_available,treatment_total_assigned_cells,naive_source_samples,outer_group,outer_fold
L231446,Doxorubicin,7,0.00107875,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2|Naive3,L231446,0
L231446,Trametinib,7,0.00107875,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L231446,0
L231474,Acid,4,0.00061643,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive2|Naive3,L231474,0
L231474,Cisplatin,4,0.00061643,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L231474,0
L231474,CoCl2,4,0.00061643,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L231474,0
L231474,Dabrafenib,4,0.00061643,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L231474,0
L231474,Doxorubicin,4,0.00061643,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2|Naive3,L231474,0
L231474,Trametinib,4,0.00061643,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L231474,0
L231623,Acid,11,0.00169518,11,0.00151808,136,0.09707352,13,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L231623,3
L231623,Cisplatin,11,0.00169518,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L231623,3
L231623,CoCl2,11,0.00169518,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L231623,3
L231623,Dabrafenib,11,0.00169518,2,0.00032446,135,0.09635974,47,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L231623,3
L231623,Doxorubicin,11,0.00169518,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L231623,3
L231623,Trametinib,11,0.00169518,9,0.00111235,57,0.04068522,7,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L231623,3
L232125,Acid,16,0.00246571,7,0.00096605,192,0.13704497,24,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L232125,0
L232125,Cisplatin,16,0.00246571,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L232125,0
L232125,CoCl2,16,0.00246571,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L232125,0
L232125,Dabrafenib,16,0.00246571,11,0.00178456,50,0.03568879,6,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L232125,0
L232125,Doxorubicin,16,0.00246571,13,0.0045904,15,0.01070664,4,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L232125,0
L232125,Trametinib,16,0.00246571,6,0.00074156,76,0.05424697,9,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L232125,0
L232639,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L232639,2
L232639,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L232639,2
L232639,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L232639,2
L232639,Dabrafenib,1,0.00015411,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive2,L232639,2
L232639,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L232639,2
L232639,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L232639,2
L232813,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L232813,1
L232813,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L232813,1
L232813,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L232813,1
L232813,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L232813,1
L232813,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L232813,1
L232813,Trametinib,2,0.00030821,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive3,L232813,1
L232959,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L232959,4
L232959,Cisplatin,1,0.00015411,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive2,L232959,4
L232959,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L232959,4
L232959,Dabrafenib,1,0.00015411,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive2,L232959,4
L232959,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L232959,4
L232959,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L232959,4
L233157,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1,L233157,1
L233157,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L233157,1
L233157,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L233157,1
L233157,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L233157,1
L233157,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L233157,1
L233157,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L233157,1
L233176,Acid,6,0.00092464,12,0.00165609,124,0.08850821,12,True,observed_nonzero,True,7246,Naive2|Naive3,L233176,0
L233176,Cisplatin,6,0.00092464,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive2|Naive3,L233176,0
L233176,CoCl2,6,0.00092464,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L233176,0
L233176,Dabrafenib,6,0.00092464,3,0.0004867,113,0.08065667,22,True,observed_nonzero,True,6164,Naive2|Naive3,L233176,0
L233176,Doxorubicin,6,0.00092464,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2|Naive3,L233176,0
L233176,Trametinib,6,0.00092464,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L233176,0
L233461,Acid,3,0.00046232,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive2|Naive3,L233461,4
L233461,Cisplatin,3,0.00046232,42,0.00616288,5,0.00356888,1,True,observed_nonzero,True,6815,Naive2|Naive3,L233461,4
L233461,CoCl2,3,0.00046232,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive2|Naive3,L233461,4
L233461,Dabrafenib,3,0.00046232,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L233461,4
L233461,Doxorubicin,3,0.00046232,2,0.00070621,135,0.09635974,83,True,observed_nonzero,True,2832,Naive2|Naive3,L233461,4
L233461,Trametinib,3,0.00046232,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L233461,4
L234026,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L234026,4
L234026,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L234026,4
L234026,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L234026,4
L234026,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L234026,4
L234026,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L234026,4
L234026,Trametinib,1,0.00015411,20,0.00247188,26,0.01855817,3,True,observed_nonzero,True,8091,Naive3,L234026,4
L234209,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L234209,4
L234209,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L234209,4
L234209,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L234209,4
L234209,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L234209,4
L234209,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L234209,4
L234209,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L234209,4
L234444,Acid,10,0.00154107,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L234444,3
L234444,Cisplatin,10,0.00154107,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L234444,3
L234444,CoCl2,10,0.00154107,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L234444,3
L234444,Dabrafenib,10,0.00154107,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L234444,3
L234444,Doxorubicin,10,0.00154107,3,0.00105932,96,0.06852248,39,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L234444,3
L234444,Trametinib,10,0.00154107,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L234444,3
L235372,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2|Naive3,L235372,1
L235372,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L235372,1
L235372,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L235372,1
L235372,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L235372,1
L235372,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2|Naive3,L235372,1
L235372,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L235372,1
L235421,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L235421,3
L235421,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L235421,3
L235421,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L235421,3
L235421,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L235421,3
L235421,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L235421,3
L235421,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L235421,3
L23580,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L23580,4
L23580,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L23580,4
L23580,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L23580,4
L23580,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L23580,4
L23580,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L23580,4
L23580,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L23580,4
L235874,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L235874,0
L235874,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L235874,0
L235874,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L235874,0
L235874,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L235874,0
L235874,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L235874,0
L235874,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L235874,0
L236809,Acid,4,0.00061643,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1|Naive2|Naive3,L236809,4
L236809,Cisplatin,4,0.00061643,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L236809,4
L236809,CoCl2,4,0.00061643,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L236809,4
L236809,Dabrafenib,4,0.00061643,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L236809,4
L236809,Doxorubicin,4,0.00061643,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2|Naive3,L236809,4
L236809,Trametinib,4,0.00061643,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L236809,4
L236978,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L236978,2
L236978,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L236978,2
L236978,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L236978,2
L236978,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L236978,2
L236978,Doxorubicin,1,0.00015411,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive3,L236978,2
L236978,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L236978,2
L237062,Acid,1,0.00015411,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive2,L237062,1
L237062,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L237062,1
L237062,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L237062,1
L237062,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L237062,1
L237062,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L237062,1
L237062,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L237062,1
L237845,Acid,8,0.00123286,3,0.00041402,318,0.22698073,62,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L237845,2
L237845,Cisplatin,8,0.00123286,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L237845,2
L237845,CoCl2,8,0.00123286,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L237845,2
L237845,Dabrafenib,8,0.00123286,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L237845,2
L237845,Doxorubicin,8,0.00123286,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2|Naive3,L237845,2
L237845,Trametinib,8,0.00123286,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L237845,2
L238041,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L238041,4
L238041,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L238041,4
L238041,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L238041,4
L238041,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L238041,4
L238041,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L238041,4
L238041,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L238041,4
L238414,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L238414,0
L238414,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L238414,0
L238414,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L238414,0
L238414,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L238414,0
L238414,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L238414,0
L238414,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L238414,0
L23858,Acid,19,0.00292803,56,0.0077284,13,0.00927909,1,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L23858,1
L23858,Cisplatin,19,0.00292803,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L23858,1
L23858,CoCl2,19,0.00292803,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L23858,1
L23858,Dabrafenib,19,0.00292803,30,0.00486697,24,0.01713062,1,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L23858,1
L23858,Doxorubicin,19,0.00292803,4,0.00141243,70,0.04996431,26,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L23858,1
L23858,Trametinib,19,0.00292803,28,0.00346064,19,0.01356174,2,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L23858,1
L238644,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L238644,4
L238644,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L238644,4
L238644,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L238644,4
L238644,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L238644,4
L238644,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L238644,4
L238644,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L238644,4
L239119,Acid,8,0.00123286,3,0.00041402,318,0.22698073,62,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L239119,4
L239119,Cisplatin,8,0.00123286,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L239119,4
L239119,CoCl2,8,0.00123286,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L239119,4
L239119,Dabrafenib,8,0.00123286,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L239119,4
L239119,Doxorubicin,8,0.00123286,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2|Naive3,L239119,4
L239119,Trametinib,8,0.00123286,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L239119,4
L239190,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L239190,1
L239190,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L239190,1
L239190,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L239190,1
L239190,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L239190,1
L239190,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L239190,1
L239190,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L239190,1
L239194,Acid,1,0.00015411,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive3,L239194,0
L239194,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L239194,0
L239194,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L239194,0
L239194,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L239194,0
L239194,Doxorubicin,1,0.00015411,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive3,L239194,0
L239194,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L239194,0
L239228,Acid,60,0.00924642,162,0.02235716,5,0.00356888,1,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L239228,2
L239228,Cisplatin,60,0.00924642,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L239228,2
L239228,CoCl2,60,0.00924642,24,0.00467472,4,0.0028551,2,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L239228,2
L239228,Dabrafenib,60,0.00924642,476,0.07722258,1,0.00071378,1,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L239228,2
L239228,Doxorubicin,60,0.00924642,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2|Naive3,L239228,2
L239228,Trametinib,60,0.00924642,464,0.05734767,3,0.00214133,1,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L239228,2
L239393,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L239393,3
L239393,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L239393,3
L239393,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L239393,3
L239393,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L239393,3
L239393,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L239393,3
L239393,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L239393,3
L239858,Acid,2,0.00030821,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive2|Naive3,L239858,4
L239858,Cisplatin,2,0.00030821,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive2|Naive3,L239858,4
L239858,CoCl2,2,0.00030821,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive2|Naive3,L239858,4
L239858,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L239858,4
L239858,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2|Naive3,L239858,4
L239858,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L239858,4
L239907,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L239907,0
L239907,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L239907,0
L239907,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L239907,0
L239907,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L239907,0
L239907,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L239907,0
L239907,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L239907,0
L240104,Acid,5,0.00077053,7,0.00096605,192,0.13704497,24,True,observed_nonzero,True,7246,Naive1|Naive3,L240104,3
L240104,Cisplatin,5,0.00077053,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive3,L240104,3
L240104,CoCl2,5,0.00077053,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive1|Naive3,L240104,3
L240104,Dabrafenib,5,0.00077053,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive3,L240104,3
L240104,Doxorubicin,5,0.00077053,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive3,L240104,3
L240104,Trametinib,5,0.00077053,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive3,L240104,3
